source,raw_text,clean_text,tokens,token_len,lang
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=825"">13:45</a> Nó giả điên khiên đầu mái 😂😂😂 <br>Chúc chị Quỳnh càng xinh đẹp và bé Sa mau ăn chóng lớn",nó giả_điên khiên_đầu mái chúc chị quỳnh càng xinh_đẹp và bé sa_mau ăn_chóng lớn,"['nó', 'giả_điên', 'khiên_đầu', 'mái', 'chúc', 'chị', 'quỳnh', 'càng', 'xinh_đẹp', 'và', 'bé', 'sa_mau', 'ăn_chóng', 'lớn']",14,vi
youtube,Thik coi cô Quỳnh ăn hải sản 🐙🐟🍣🍤,thích coi cô quỳnh_ăn hải_sản,"['thích', 'coi', 'cô', 'quỳnh_ăn', 'hải_sản']",5,vi
youtube,Ăn khỏe dễ sợ,ăn_khỏe dễ sợ,"['ăn_khỏe', 'dễ', 'sợ']",3,vi
youtube,Nhà mình củng hay dùng đồ chấm Dh foods ngon lắm cả nhà à,nhà mình củng_hay dùng đồ chấm dh foods ngon lắm cả nhà,"['nhà', 'mình', 'củng_hay', 'dùng', 'đồ', 'chấm', 'dh', 'foods', 'ngon', 'lắm', 'cả', 'nhà']",12,vi
youtube,Chúc mừng cô quỳnh nha ❤️,chúc_mừng cô quỳnh,"['chúc_mừng', 'cô', 'quỳnh']",3,vi
youtube,Chúc mừng chị Quỳnh nha,chúc_mừng chị quỳnh,"['chúc_mừng', 'chị', 'quỳnh']",3,vi
youtube,Hoanh trang qua hi hi,hoanh trang qua hi_hi,"['hoanh', 'trang', 'qua', 'hi_hi']",4,vi
youtube,Không thấy bé ốc vòi voi đâu ta,không thấy bé ốc vòi voi đâu ta,"['không', 'thấy', 'bé', 'ốc', 'vòi', 'voi', 'đâu', 'ta']",8,vi
youtube,Cháu chào cô ak,cháu chào cô,"['cháu', 'chào', 'cô']",3,vi
youtube,Chúc mừng chị và sa 👨‍👩‍👦💐💐💐 cố lên 5 triệu sup nha chị 💐💐💐,chúc_mừng chị và sa_cố lên triệu sup chị,"['chúc_mừng', 'chị', 'và', 'sa_cố', 'lên', 'triệu', 'sup', 'chị']",8,vi
youtube,Sa ăn kiểu gì mà miệng tèm lem dạ kkkk,sa ăn kiểu gì mà miệng tèm_lem_dạ kk,"['sa', 'ăn', 'kiểu', 'gì', 'mà', 'miệng', 'tèm_lem_dạ', 'kk']",8,vi
youtube,Chị quỳnh cho em ăn phụ với 😂,chị quỳnh cho em ăn_phụ với,"['chị', 'quỳnh', 'cho', 'em', 'ăn_phụ', 'với']",6,vi
youtube,"<a href=""https://www.youtube.com/watch?v=p8KWdCzUHZM&amp;t=31"">0:31</a> chị quỳnh lộ hình xăm",chị quỳnh_lộ hình_xăm,"['chị', 'quỳnh_lộ', 'hình_xăm']",3,vi
youtube,Mỗi lần xem clip của c là yk rằng btrai e cứ bảo ctrinh thèm chảy nước vãi nhìn miệng có tâm dễ sở<br>Bắt đền c Quỳnh ấy,mỗi lần xem clip của là yk rằng btrai em cứ bảo_ctrinh thèm chảy nước rất nhìn miệng có tâm dễ sở bắt_đền c_quỳnh ấy,"['mỗi', 'lần', 'xem', 'clip', 'của', 'là', 'yk', 'rằng', 'btrai', 'em', 'cứ', 'bảo_ctrinh', 'thèm', 'chảy', 'nước', 'rất', 'nhìn', 'miệng', 'có', 'tâm', 'dễ', 'sở', 'bắt_đền', 'c_quỳnh', 'ấy']",25,vi
youtube,"Chị Quỳnh là người biết đầu tư cho video , biết thiết kế , biết tiếp thu những ý kiến để sửa đổi , biết cách bắt chuyện , không phải so sánh gì nhưng khi xem kênh của chị xem lại những kênh người Việt Nam ở Nước Ngoài khác vẫn chênh lệch nhau nhiều về việc chịu tích thu những ý kiến của fan lắm ngược lại còn 1 số lại dửng dưng hoặc là phản đối lại chưởi cả anti .",chị quỳnh là người biết đầu_tư cho video biết thiết_kế biết tiếp_thu những ý_kiến để sửa_đổi biết cách bắt_chuyện không phải so_sánh gì nhưng khi xem kênh của chị xem_lại những kênh người việt_nam ở nước_ngoài khác vẫn chênh_lệch nhau nhiều về việc chịu_tích thu những ý_kiến của fan lắm ngược_lại còn số lại dửng_dưng hoặc là phản_đối lại chưởi cả anti,"['chị', 'quỳnh', 'là', 'người', 'biết', 'đầu_tư', 'cho', 'video', 'biết', 'thiết_kế', 'biết', 'tiếp_thu', 'những', 'ý_kiến', 'để', 'sửa_đổi', 'biết', 'cách', 'bắt_chuyện', 'không', 'phải', 'so_sánh', 'gì', 'nhưng', 'khi', 'xem', 'kênh', 'của', 'chị', 'xem_lại', 'những', 'kênh', 'người', 'việt_nam', 'ở', 'nước_ngoài', 'khác', 'vẫn', 'chênh_lệch', 'nhau', 'nhiều', 'về', 'việc', 'chịu_tích', 'thu', 'những', 'ý_kiến', 'của', 'fan', 'lắm', 'ngược_lại', 'còn', 'số', 'lại', 'dửng_dưng', 'hoặc', 'là', 'phản_đối', 'lại', 'chưởi', 'cả', 'anti']",62,vi
youtube,Mong c cho biết chợ cá này ở đâu với ạ huhuuu :((((,mong cho biết chợ cá này ở đâu với huhuu,"['mong', 'cho', 'biết', 'chợ', 'cá', 'này', 'ở', 'đâu', 'với', 'huhuu']",10,vi
youtube,Lần đầu tiên thấy  mâm hải sản khủng như này  luôn ý,lần đầu_tiên thấy mâm hải_sản khủng_như này luôn ý,"['lần', 'đầu_tiên', 'thấy', 'mâm', 'hải_sản', 'khủng_như', 'này', 'luôn', 'ý']",9,vi
youtube,San hài vãi 😂😂😂😂😂😂,san hài rất,"['san', 'hài', 'rất']",3,vi
youtube,Ăn mừng mà k mời ox ăn cùng em Quỳnh ơi,ăn_mừng mà không mời ox ăn cùng em quỳnh,"['ăn_mừng', 'mà', 'không', 'mời', 'ox', 'ăn', 'cùng', 'em', 'quỳnh']",9,vi
youtube,Lúc nào nấu ăn cũng tự khen ngon,lúc_nào nấu_ăn cũng tự khen ngon,"['lúc_nào', 'nấu_ăn', 'cũng', 'tự', 'khen', 'ngon']",6,vi
youtube,Chúc mừng c Quỳnh nha<br>chúc c thành công hơn nữa và nhiều sức khỏe gia đình an khang ạ,chúc_mừng c_quỳnh chúc thành_công hơn_nữa và nhiều sức_khỏe gia_đình an_khang,"['chúc_mừng', 'c_quỳnh', 'chúc', 'thành_công', 'hơn_nữa', 'và', 'nhiều', 'sức_khỏe', 'gia_đình', 'an_khang']",10,vi
youtube,Thấy chị quỳnh bẻ chân con cua sợ trúng sa ghê,thấy chị quỳnh_bẻ chân con cua sợ trúng sa_ghê,"['thấy', 'chị', 'quỳnh_bẻ', 'chân', 'con', 'cua', 'sợ', 'trúng', 'sa_ghê']",9,vi
youtube,Ngon quá c ơi,ngon quá,"['ngon', 'quá']",2,vi
youtube,Ăn vừa thôi k tốt đâu.gút cái lại k bò đi được.,ăn vừa thôi không tốt đâu gút cái lại không bò đi được,"['ăn', 'vừa', 'thôi', 'không', 'tốt', 'đâu', 'gút', 'cái', 'lại', 'không', 'bò', 'đi', 'được']",13,vi
youtube,Ăn như này chắc ớn tới tận tháng sau 🤧,ăn như này chắc ớn tới tận tháng sau,"['ăn', 'như', 'này', 'chắc', 'ớn', 'tới', 'tận', 'tháng', 'sau']",9,vi
youtube,Mãi ủng hộ bà gia đình nhỏ của bà Quỳnh 💋🙆,mãi ủng_hộ bà gia_đình nhỏ của bà quỳnh,"['mãi', 'ủng_hộ', 'bà', 'gia_đình', 'nhỏ', 'của', 'bà', 'quỳnh']",8,vi
youtube,Quynh va ba sa 1001ky   rat mong duoc nhan qua  co oi,quynh va ba sa ky rat mong duoc nhan_qua co_oi,"['quynh', 'va', 'ba', 'sa', 'ky', 'rat', 'mong', 'duoc', 'nhan_qua', 'co_oi']",10,vi
youtube,Chúc mừng chị Quỳnh nha,chúc_mừng chị quỳnh,"['chúc_mừng', 'chị', 'quỳnh']",3,vi
youtube,Hôm nay Quynh chơi lớn quá à,hôm_nay quynh chơi lớn quá,"['hôm_nay', 'quynh', 'chơi', 'lớn', 'quá']",5,vi
youtube,"Chị Quỳnh nay ăn nhiều món màu sắc đẹp quá,nhìn chị ăn là biết ngon số dzách rồi",chị quỳnh nay ăn nhiều món màu_sắc_đẹp quá nhìn chị ăn là biết ngon số dzách rồi,"['chị', 'quỳnh', 'nay', 'ăn', 'nhiều', 'món', 'màu_sắc_đẹp', 'quá', 'nhìn', 'chị', 'ăn', 'là', 'biết', 'ngon', 'số', 'dzách', 'rồi']",17,vi
youtube,Có cái môi bé sa kìa😍😍,có cái môi bé sa_kìa,"['có', 'cái', 'môi', 'bé', 'sa_kìa']",5,vi
youtube,Chúc mừng Quỳnh cute,chúc_mừng quỳnh_cute,"['chúc_mừng', 'quỳnh_cute']",2,vi
youtube,Chị để máy quay xa quá,chị để máy quay xa quá,"['chị', 'để', 'máy', 'quay', 'xa', 'quá']",6,vi
youtube,Chúc mừng Quỳnh nhé 🌹 mãi yêu  2 mẹ con nhiều.💋,chúc mừng_quỳnh mãi yêu mẹ_con nhiều,"['chúc', 'mừng_quỳnh', 'mãi', 'yêu', 'mẹ_con', 'nhiều']",6,vi
youtube,Ban an het mon benh nhat chua ban..bao nhieu day nau chac cung met lam he.nhin mot ban toan do ngon.them nge chi an roi noi u.u.u.troi oi ngon lam chay nuoc mieng😂😂😂😂,ban an_het mon_benh nhat chua_ban .. bao nhieu day nau chac cung_met làm he.nhin mot ban_toan do ngon.them nge chi_an rồi noi u.u.u.troi oi ngon làm chay nuoc mieng,"['ban', 'an_het', 'mon_benh', 'nhat', 'chua_ban', '..', 'bao', 'nhieu', 'day', 'nau', 'chac', 'cung_met', 'làm', 'he.nhin', 'mot', 'ban_toan', 'do', 'ngon.them', 'nge', 'chi_an', 'rồi', 'noi', 'u.u.u.troi', 'oi', 'ngon', 'làm', 'chay', 'nuoc', 'mieng']",29,vi
youtube,Chúc mừng chị nhee,chúc_mừng chị nhee,"['chúc_mừng', 'chị', 'nhee']",3,vi
youtube,Saa cưng ghê,saa cưng ghê,"['saa', 'cưng', 'ghê']",3,vi
youtube,Wow ... Quỳnh đc cty DH Foods mời làm quảng cáo luôn ah ...sướng thế ..,wow .. quỳnh được cty dh foods mời làm quảng_cáo luôn .. sướng thế ..,"['wow', '..', 'quỳnh', 'được', 'cty', 'dh', 'foods', 'mời', 'làm', 'quảng_cáo', 'luôn', '..', 'sướng', 'thế', '..']",15,vi
youtube,Chú thật là biết dìm chiều cao cô quỳnh,chú thật là biết dìm chiều cao cô quỳnh,"['chú', 'thật', 'là', 'biết', 'dìm', 'chiều', 'cao', 'cô', 'quỳnh']",9,vi
youtube,Em an thay ma them .chuc em duoc nhieu sc kh oe,em an thay ma_them chuc em duoc nhieu sc không oe,"['em', 'an', 'thay', 'ma_them', 'chuc', 'em', 'duoc', 'nhieu', 'sc', 'không', 'oe']",11,vi
youtube,"Nhìn cj ăn e thèm quá ,chúc mừng cj nke",nhìn cj ăn em thèm quá chúc_mừng cj nke,"['nhìn', 'cj', 'ăn', 'em', 'thèm', 'quá', 'chúc_mừng', 'cj', 'nke']",9,vi
youtube,Lúc đầu nhìn sa hài quá,lúc đầu nhìn sa_hài quá,"['lúc', 'đầu', 'nhìn', 'sa_hài', 'quá']",5,vi
youtube,Chợ Hải sản nay địa chỉ ở đâu vậy c iu,chợ hải_sản nay địa_chỉ ở đâu vậy yêu,"['chợ', 'hải_sản', 'nay', 'địa_chỉ', 'ở', 'đâu', 'vậy', 'yêu']",8,vi
youtube,Em thấy người Nhật ăn cái gì cũng khen ngon 😅,em thấy người nhật_ăn cái gì cũng khen ngon,"['em', 'thấy', 'người', 'nhật_ăn', 'cái', 'gì', 'cũng', 'khen', 'ngon']",9,vi
youtube,Ko thể tin đc  chị Q có 57kg lun<br>Chị Quỳnh chia sẻ cho em cách giữ số cân ổn định mặc dù ăn rất nhiều đi chị &gt;&lt;,không_thể tin được chị có kg lun chị quỳnh chia_sẻ cho em cách giữ số cân ổn_định mặc_dù ăn rất nhiều đi chị,"['không_thể', 'tin', 'được', 'chị', 'có', 'kg', 'lun', 'chị', 'quỳnh', 'chia_sẻ', 'cho', 'em', 'cách', 'giữ', 'số', 'cân', 'ổn_định', 'mặc_dù', 'ăn', 'rất', 'nhiều', 'đi', 'chị']",23,vi
youtube,Mai chị làm món hàu nướng mỡ hành đi chị,mai chị làm món hàu nướng mỡ_hành đi chị,"['mai', 'chị', 'làm', 'món', 'hàu', 'nướng', 'mỡ_hành', 'đi', 'chị']",9,vi
youtube,Em toàn ăn món ngon của lạ vậy ck em ăn gì ???,em toàn ăn món ngon của lạ vậy ck em ăn gì,"['em', 'toàn', 'ăn', 'món', 'ngon', 'của', 'lạ', 'vậy', 'ck', 'em', 'ăn', 'gì']",12,vi
youtube,Cô Quỳnh làm nguyên bàn hải sản bự chà bá lửa luôn. Ăn xong chắc lên mấy kí😂😂,cô quỳnh làm nguyên bàn hải_sản_bự chà_bá lửa luôn ăn xong chắc lên mấy kí,"['cô', 'quỳnh', 'làm', 'nguyên', 'bàn', 'hải_sản_bự', 'chà_bá', 'lửa', 'luôn', 'ăn', 'xong', 'chắc', 'lên', 'mấy', 'kí']",15,vi
youtube,Nhanh quá 3 triệu sud r,nhanh quá triệu sud rồi,"['nhanh', 'quá', 'triệu', 'sud', 'rồi']",5,vi
youtube,con của h chị nói tiếng nhật à sao chị nói tiếng việt với con,con của giờ chị nói tiếng nhật sao chị nói tiếng việt với con,"['con', 'của', 'giờ', 'chị', 'nói', 'tiếng', 'nhật', 'sao', 'chị', 'nói', 'tiếng', 'việt', 'với', 'con']",14,vi
youtube,1 bữa ăn của chị Quỳnh là cả tháng lương của người ta r,bữa ăn của chị quỳnh là cả tháng lương của người ta rồi,"['bữa', 'ăn', 'của', 'chị', 'quỳnh', 'là', 'cả', 'tháng', 'lương', 'của', 'người', 'ta', 'rồi']",13,vi
youtube,ngón quá!!!!!,ngón quá,"['ngón', 'quá']",2,vi
youtube,Cái mâm hoành tráng quá c Quỳnh ạ,cái mâm hoành_tráng quá c_quỳnh,"['cái', 'mâm', 'hoành_tráng', 'quá', 'c_quỳnh']",5,vi
youtube,Lổ &quot;đíttt&quot; nha mọi ngừi 😂,lổ đítt mọi ngừi,"['lổ', 'đítt', 'mọi', 'ngừi']",4,vi
youtube,bà Quỳnh đầu tư vl ấy👏,bà quỳnh đầu_tư rất ấy,"['bà', 'quỳnh', 'đầu_tư', 'rất', 'ấy']",5,vi
youtube,Chồng chị k ăn cùng à chị quỳnh,chồng chị không ăn cùng chị quỳnh,"['chồng', 'chị', 'không', 'ăn', 'cùng', 'chị', 'quỳnh']",7,vi
youtube,Chuc mừng  c iu,chuc mừng yêu,"['chuc', 'mừng', 'yêu']",3,vi
youtube,Chúc mừng c~<br>Ai đó thử vào kênh nhà mình chơi đi:)),chúc_mừng ai đó thử vào kênh nhà mình chơi đi,"['chúc_mừng', 'ai', 'đó', 'thử', 'vào', 'kênh', 'nhà', 'mình', 'chơi', 'đi']",10,vi
youtube,Ui chơi xan quá chị ơi<br>    Vao ok,ui chơi xan quá chị vao ổn,"['ui', 'chơi', 'xan', 'quá', 'chị', 'vao', 'ổn']",7,vi
youtube,Bé Sa đáng yêu quá🤗🤗🤗🤗🤗,bé sa_đáng yêu quá,"['bé', 'sa_đáng', 'yêu', 'quá']",4,vi
youtube,Rồi một ngày nào đó bé sa sẽ ko còn ở trên video nữa:((((,rồi một ngày nào đó bé sa sẽ không còn ở trên video nữa,"['rồi', 'một', 'ngày', 'nào', 'đó', 'bé', 'sa', 'sẽ', 'không', 'còn', 'ở', 'trên', 'video', 'nữa']",14,vi
youtube,Vĩnh Đinh Thị sao vậy cậu,vĩnh_đinh_thị_sao vậy cậu,"['vĩnh_đinh_thị_sao', 'vậy', 'cậu']",3,vi
youtube,@TinhNguyen-mc6zk sa đi học,mc6zk sa đi học,"['mc6zk', 'sa', 'đi', 'học']",4,vi
youtube,Chị có thể nói bí quyết ăn nhiều không mập ko,chị có_thể nói bí_quyết ăn nhiều không mập không,"['chị', 'có_thể', 'nói', 'bí_quyết', 'ăn', 'nhiều', 'không', 'mập', 'không']",9,vi
youtube,Nữ Hoàng Hải Sản là đây 😁😁,nữ_hoàng hải_sản là đây,"['nữ_hoàng', 'hải_sản', 'là', 'đây']",4,vi
youtube,Yêu cô quá ❤,yêu cô quá,"['yêu', 'cô', 'quá']",3,vi
youtube,E chỉ được nhìn thôi🤪 toàn ăn hải sản ở đồng quê 🤣🤣🤣,em chỉ được nhìn thôi toàn ăn hải_sản ở đồng_quê,"['em', 'chỉ', 'được', 'nhìn', 'thôi', 'toàn', 'ăn', 'hải_sản', 'ở', 'đồng_quê']",10,vi
youtube,Vậy thì mới ngon tui ở tp toàn ăn mấy cái đồ chà bá bự ngáng lắm bạn ạ,vậy thì mới ngon tui ở tp toàn ăn mấy cái đồ chà_bá bự_ngáng lắm bạn,"['vậy', 'thì', 'mới', 'ngon', 'tui', 'ở', 'tp', 'toàn', 'ăn', 'mấy', 'cái', 'đồ', 'chà_bá', 'bự_ngáng', 'lắm', 'bạn']",16,vi
youtube,Ko đâu mình ko cà khịa đâu mình nói thật mà,không đâu mình không cà_khịa đâu mình nói thật mà,"['không', 'đâu', 'mình', 'không', 'cà_khịa', 'đâu', 'mình', 'nói', 'thật', 'mà']",10,vi
youtube,@huỳnh nhi official  ko tại mình thèm đồ ở dưới quê nhớ lúc trước ăn cá lóc đồng nên hơi bị thèm nếu có xúc phạm gì bạn thì cho mình xl 😋😋😋,nhi official không tại mình thèm_đồ ở dưới quê nhớ lúc trước ăn cá_lóc đồng nên hơi bị thèm nếu có xúc_phạm gì bạn thì cho mình xin_lỗi,"['nhi', 'official', 'không', 'tại', 'mình', 'thèm_đồ', 'ở', 'dưới', 'quê', 'nhớ', 'lúc', 'trước', 'ăn', 'cá_lóc', 'đồng', 'nên', 'hơi', 'bị', 'thèm', 'nếu', 'có', 'xúc_phạm', 'gì', 'bạn', 'thì', 'cho', 'mình', 'xin_lỗi']",28,vi
youtube,Cô ơi chừng nào sa nó lớn gả nó cho con nhe cô,cô ơi_chừng nào sa nó lớn gả nó cho con nhe cô,"['cô', 'ơi_chừng', 'nào', 'sa', 'nó', 'lớn', 'gả', 'nó', 'cho', 'con', 'nhe', 'cô']",12,vi
youtube,M1 à c,m1,['m1'],1,vi
youtube,Là143 kg,là143 không,"['là143', 'không']",2,vi
youtube,Mọi người khao khát được bữa ăn như vậy Like nào 👍👍👍👍👍👍👍👉❤️💋 luôn tiện mình có làm YouTube về chủ đề ẩm thực và cách làm YouTube mọi người ghé thăm kênh mình xem ủng hộ mình với nhé cảm ơn người Anh Em sẽ không làm mọi người thất vọng 👍👍👍👍👍👍👍❤️💋💋💋,mọi người khao_khát được bữa ăn như_vậy like nào luôn tiện mình có làm youtube về chủ_đề ẩm_thực và cách làm youtube mọi người ghé thăm kênh mình xem ủng_hộ mình với cảm_ơn người anh_em sẽ không làm mọi người thất_vọng,"['mọi', 'người', 'khao_khát', 'được', 'bữa', 'ăn', 'như_vậy', 'like', 'nào', 'luôn', 'tiện', 'mình', 'có', 'làm', 'youtube', 'về', 'chủ_đề', 'ẩm_thực', 'và', 'cách', 'làm', 'youtube', 'mọi', 'người', 'ghé', 'thăm', 'kênh', 'mình', 'xem', 'ủng_hộ', 'mình', 'với', 'cảm_ơn', 'người', 'anh_em', 'sẽ', 'không', 'làm', 'mọi', 'người', 'thất_vọng']",41,vi
youtube,chừ tui đã biết sao chị e phụ nữ thích ăn ốc và voa,chừ tui đã biết sao chị_em phụ_nữ thích ăn_ốc và voa,"['chừ', 'tui', 'đã', 'biết', 'sao', 'chị_em', 'phụ_nữ', 'thích', 'ăn_ốc', 'và', 'voa']",11,vi
youtube,Thật thú vị :)),thật thú_vị,"['thật', 'thú_vị']",2,vi
youtube,Bé Sa trong clip này nhìn lớn quá rồi. :D,bé sa trong clip này nhìn lớn quá rồi,"['bé', 'sa', 'trong', 'clip', 'này', 'nhìn', 'lớn', 'quá', 'rồi']",9,vi
youtube,hình như cô Quỳnh quên mất con ốc vòi voi hay sao ấy :)),hình_như cô quỳnh_quên mất con ốc vòi voi hay sao ấy,"['hình_như', 'cô', 'quỳnh_quên', 'mất', 'con', 'ốc', 'vòi', 'voi', 'hay', 'sao', 'ấy']",11,vi
youtube,Đấy coi lại 3 4 lần vẫn không thấy hhaha,đấy coi lại lần vẫn không thấy hhaha,"['đấy', 'coi', 'lại', 'lần', 'vẫn', 'không', 'thấy', 'hhaha']",8,vi
youtube,bàn ăn khổng lồ quá😲,bàn ăn khổng_lồ quá,"['bàn', 'ăn', 'khổng_lồ', 'quá']",4,vi
youtube,một mam qua chat quỳnh oi . no qua moi nguoi oi ma ko con lai gi kakka dung la ba quỳnh ko lan vào dau,một mam qua chat quỳnh_oi no qua moi nguoi oi_ma không con lai_gi kakka_dung là ba quỳnh không lan vào dau,"['một', 'mam', 'qua', 'chat', 'quỳnh_oi', 'no', 'qua', 'moi', 'nguoi', 'oi_ma', 'không', 'con', 'lai_gi', 'kakka_dung', 'là', 'ba', 'quỳnh', 'không', 'lan', 'vào', 'dau']",21,vi
youtube,Hôm nào chị Quỳnh làm món bánh giò Việt Nam đi,hôm nào chị quỳnh làm món bánh_giò việt_nam đi,"['hôm', 'nào', 'chị', 'quỳnh', 'làm', 'món', 'bánh_giò', 'việt_nam', 'đi']",9,vi
youtube,Này cả 8 người ăn mới hết á,này cả người ăn mới hết á,"['này', 'cả', 'người', 'ăn', 'mới', 'hết', 'á']",7,vi
youtube,Nom ko cưỡng nổi ci ơi,nom không cưỡng_nổi ci,"['nom', 'không', 'cưỡng_nổi', 'ci']",4,vi
youtube,Nhìn hấp dẫn ghê,nhìn hấp_dẫn ghê,"['nhìn', 'hấp_dẫn', 'ghê']",3,vi
youtube,Mãi ủng hộ kênh hahahahaha vì rìviu quá ngong lun hahaha,mãi ủng_hộ kênh hahahahaha vì rìviu quá ngong lun hahaha,"['mãi', 'ủng_hộ', 'kênh', 'hahahahaha', 'vì', 'rìviu', 'quá', 'ngong', 'lun', 'hahaha']",10,vi
youtube,Chúc mừng bà quỳnh 🌺❤️,chúc_mừng bà quỳnh,"['chúc_mừng', 'bà', 'quỳnh']",3,vi
